school_id,legacy_unit_id,finance_id,short_name,long_name,primary_category,is_high_school,is_middle_school,is_elementary_school,is_pre_school,summary,administrator_title,administrator,secondary_contact_title,secondary_contact,address,city,state,zip,phone,fax,cps_school_profile,website,facebook,attendance_boundaries,grades_offered_all,grades_offered,student_count_total,student_count_low_income,student_count_special_ed,student_count_english_learners,student_count_black,student_count_hispanic,student_count_white,student_count_asian,student_count_native_american,student_count_other_ethnicity,student_count_asian_pacific,student_count_multi,student_count_hawaiian_pacific,student_count_ethnicity_not,statistics_description,demographic_description,dress_code,prek_school_day,kindergarten_school_day,school_hours,after_school_hours,earliest_drop_off_time,classroom_languages,bilingual_services,title_1_eligible,preschool_inclusive,preschool_instructional,transportation_bus,transportation_el,school_latitude,school_longitude,overall_rating,rating_status,rating_statement,classification_description,school_year,third_contact_title,third_contact_name,network,is_gocps_participant,is_gocps_prek,is_gocps_elementary,is_gocps_high_school,open_for_enrollment_date,twitter,youtube,pinterest,college_enrollment_rate_school,college_enrollment_rate_mean,graduation_rate_school,graduation_rate_mean,significantly_modified,transportation_metra,fourth_contact_title,fourth_contact_name,fifth_contact_title,fifth_contact_name,seventh_contact_title,seventh_contact_name,refugee_services,visual_impairments,freshman_start_end_time,sixth_contact_title,sixth_contact_name,hard_of_hearing
609817,2440,22391,BUDLONG,Lyman A Budlong Elementary School,ES,False,True,True,True,"Budlong is a global community of learners dedicated to providing a personalized education in a safe and supportive learning environment through collaboration with staff, families, and community. We integrate the Habits of Heart, Mind, and Work in all activities and are committed to the academic, social, and emotional growth of our students. We differentiate instruction, and offer before/after school care, sports and other after school programs.",Principal,Naomi Lyn Nakayama,Assistant Principal,Ms. Mallory Bachmeier,2701 W FOSTER AVE,Chicago,Illinois,60625,7735342591,7735342544,https://www.cps.edu/schools/schoolprofiles/609817,http://budlong.cps.edu,https://www.facebook.com/pages/BudlongElementarySchool/1501208186816232,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",685,523,73,293,41,291,204,122,3,0,0,24,0,0,There are 685 students enrolled at BUDLONG.  76.4% are Low Income Students.  10.7% are Diverse Learners.  42.8% are Limited English Learners.,The largest demographic at BUDLONG is Hispanic.  This demographic makes up 42.5% of the student population.  The second greatest demographic is White at 29.8%.,False,Full Day,Full Day,8:15 AM - 3:15 PM,3:15 PM - 5:15 PM,7:30 AM,Chinese,True,True,,,"92, 93","Blue, Brown, Purple, Red",41.975754,-87.696556,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,ISP,True,False,True,False,2004-09-01T00:00:00.000,https://twitter.com/PrincipalNaomi,,,,,,,,,,,,,,,,,,,,
610571,9636,65015,OMBUDSMAN - WEST HS,Ombudsman Chicago- West,HS,True,False,False,False,"Ombudsman Educational Services provides alternative education programs for high school students who have dropped out or who are at risk of dropping out of school.  A flexible schedule with morning, afternoon, and full time sessions means students don’t have to choose between life and school. Ombudsman offers academic, social and behavioral support so that students earn their high school diplomas and are prepared to make positive choices about the future.  Ombudsman utilizes a number of research-based curriculum resources to deliver its instructional model. Initial and ongoing teacher-led instruction is tailored to ensure each student earns the necessary credits to arrive at graduation in accordance with his or her success plan. Ombudsman’s rigorous and relevant academic programs are accredited by AdvancED and aligned to Common Core and state-specific standards.",Principal,Lyntina Lampley,Principal,Lyntina Lampley,2401 W CONGRESS PKWY,Chicago,Illinois,60612,3122431550,3122431562,https://www.cps.edu/schools/schoolprofiles/610571,https://chicago.ombudsman.com,https://www.facebook.com/ombudsmaneducation,False,"9,10,11,12",9-12,363,337,85,21,236,116,5,0,1,0,0,4,1,0,There are 363 students enrolled at OMBUDSMAN - WEST HS.  92.8% are Low Income Students.  23.4% are Diverse Learners.  5.8% are Limited English Learners.,The largest demographic at OMBUDSMAN - WEST HS is Black.  This demographic makes up 65% of the student population.  The second greatest demographic is Hispanic at 32%.,True,,,7:30 AM - 4:00 PM,,7:20 AM,Spanish,True,True,,,"49, X49",Blue,41.874673,-87.687842,Level 2,NOT APPLICABLE,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",Schools that have their own processes for enrollment.,School Year 2019-2020,Assistant Principal,Vanessa Woods,Options,False,False,False,False,2013-07-01T00:00:00.000,https://twitter.com/ombudsmaned,http://www.youtube.com/OmbudsmanEducation,,13.6,67.2,8.1,78.9,,,,,,,,,False,,,,,
610195,6120,25561,SUTHERLAND,Elizabeth H Sutherland Elementary School,ES,False,True,True,False,"Sutherland Elementary School is a neighborhood school located in the heart off Beverly. Sutherland has a long tradition of academic excellence serving the children of Central Beverly since 1925. A rigorous and high quality lower grade program offers a well-rounded, whole-child approach to learning. Upper grade student curriculum follows the International Baccalaureate Middle Years Programme, an esteemed approach to global learning.",Principal,Margaret Moore Burns,Assistant Principal (AP),Anne Marie Gulley,10015 S LEAVITT ST,Chicago,Illinois,60643,7735352580,7735352621,https://www.cps.edu/schools/schoolprofiles/610195,http://sutherland.cps.edu,,True,"K,1,2,3,4,5,6,7,8",K-8,650,205,79,4,367,54,204,5,0,0,0,20,0,0,There are 650 students enrolled at SUTHERLAND.  31.5% are Low Income Students.  12.2% are Diverse Learners.  0.6% are Limited English Learners.,The largest demographic at SUTHERLAND is Black.  This demographic makes up 56.5% of the student population.  The second greatest demographic is White at 31.4%.,False,,Full Day,8:00 AM-3:00 PM,,07:40 PM,French,,False,,,,,41.711445,-87.676821,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,Clerk,Susan Cody,Network 10,True,False,True,False,2004-09-01T00:00:00.000,https://twitter.com/sutherlandproud,,,,,,,,,Counselor,Erin Harrigan-Schober,Case Manager,Sherry Hays-Clarke,IB Coordinator,Meredith Parker,,,,Case Manger,Barbara Reynolds,
610573,9638,66012,CAMELOT - SAFE HS,Camelot Safe HS,HS,True,False,False,False,School Summary coming soon.,Principal,Joseph Haley,,,7877 S COLES AVE,Chicago,Illinois,60649,7739022487,7739027961,https://www.cps.edu/schools/schoolprofiles/610573,https://cameloteducation.org/camelotacademychicago,,False,"9,10,11,12",9-12,11,9,6,2,8,3,0,0,0,0,0,0,0,0,There are 11 students enrolled at CAMELOT - SAFE HS.  81.8% are Low Income Students.  54.5% are Diverse Learners.  18.2% are Limited English Learners.,The largest demographic at CAMELOT - SAFE HS is Black.  This demographic makes up 72.7% of the student population.  The second greatest demographic is Hispanic at 27.3%.,False,,,9:00  AM - 4:00  PM,,,,,,,,,,41.753115,-87.551804,Level 1+,NOT APPLICABLE,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",Schools that have their own processes for enrollment.,School Year 2019-2020,,,Options,False,False,False,False,2013-07-01T00:00:00.000,,,,,,,,,,,,,,,,,,,,,
400066,1964,66056,PERSPECTIVES - MATH & SCI HS,Perspectives - Math and Science Academy,HS,True,True,True,False,"Perspectives/IIT Math & Science
Academy (MSA) prepares our students for success in college and in life by
pairing strong social emotional learning with a rigorous college preparatory
curriculum that emphasizes science, technology, math & engineering. Located
in Bronzeville, MSA serves approximately 500 students in grades 7-12.
 
 
MSA offers cutting edge technology that
allows students to gain certifications in web design, coding, Adobe Photoshop™,
robotics, and relevant STEM courses. Students can also earn college credits
through dual enrollment partnerships with City Colleges.
 
 
MSA partners with leading
organizations, including Horizon Pharma and AAR, to give students mentorship
opportunities in STEM industries. We offer over 50 after-school programs and
athletic teams.
 
 We also serve grades 7-8 at this campus. Our
middle schools teach through personalized learning, combining tailored
classroom instruction with an online curriculum called Summit,
which allows students to work
at their pace, track their work and receive personalized instruction.
 
 
To apply for a middle school
seat, please visit https://pcsedu.org/enroll/choosing-your-campus/.",Director,TyNeisha H Banks,Assistant Principal,Waybon McConnell,3663 S WABASH AVE,Chicago,Illinois,60653,7733586800,7733586055,https://www.cps.edu/schools/schoolprofiles/400066,http://www.pcsedu.org,https://www.facebook.com/perspectivescs,False,"6,7,8,9,10,11,12",6-12,508,467,104,6,499,8,0,0,0,0,0,1,0,0,There are 508 students enrolled at PERSPECTIVES - MATH & SCI HS.  91.9% are Low Income Students.  20.5% are Diverse Learners.  1.2% are Limited English Learners.,The largest demographic at PERSPECTIVES - MATH & SCI HS is Black.  This demographic makes up 98.2% of the student population.  The second greatest demographic is Hispanic at 1.6%.,True,,,8:00 AM-3:20 PM,3:30 pm-5:00 pm,,Spanish,False,True,,,"1, 29, 35",Green,41.827784,-87.624788,Level 2,NOT APPLICABLE,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2019-2020,Assistant Principal,Patrick Duffey,Charter,True,False,False,True,2008-07-01T00:00:00.000,https://twitter.com/pcsedu,,,59.7,67.2,83,78.9,,,,,,,,,False,,8:00 AM-3:20 PM,,,
400044,7810,66261,KIPP - ASCEND,KIPP Ascend Charter School,ES,False,True,True,False,"KIPP Ascend is a college prep school serving students in grades K-8 at two North Lawndale campuses: KIPP Ascend Primary (K-4) and KIPP Ascend Middle (5-8). The mission of KIPP Ascend is to empower students with the academic skills and character traits necessary to be successful in high school, college, and life. Our KIPP Through College (KTC) program helps students apply to and enroll in excellent high schools, and continues to support KIPP graduates in high school and beyond to ensure they apply to, enroll in, and graduate from college.",Director,Rebecca Cowell,Primary School Principal,Jacob Boesch,1616 S AVERS AVE,Chicago,Illinois,60623,7735214399,7735214766,https://www.cps.edu/schools/schoolprofiles/400044,https://www.kippchicago.org,https://www.facebook.com/KIPPChicagoSchools/,False,"K,1,2,3,4,5,6,7,8",K-8,923,873,121,6,875,41,1,0,1,0,0,5,0,0,There are 923 students enrolled at KIPP - ASCEND.  94.6% are Low Income Students.  13.1% are Diverse Learners.  0.7% are Limited English Learners.,The largest demographic at KIPP - ASCEND is Black.  This demographic makes up 94.8% of the student population.  The second greatest demographic is Hispanic at 4.4%.,True,,Full Day,7:45 AM-4:00 PM,,7:35am,,True,True,,,,,41.85837,-87.721071,Level 1,NOT APPLICABLE,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2019-2020,,,Charter,False,False,False,False,2004-09-01T00:00:00.000,,,,,,,,,,,,,,,,,,,,,
610533,8023,22581,PRIETO,Dr Jorge Prieto Math and Science,ES,False,True,True,True,"Dr. Jorge Prieto Math and Science is a GREEN SCHOOL! Our green status drives student inquiry and helps to develop year-long projects. At Prieto Academy we have implemented the Everyday Math Program, Balanced Literacy Approach and FOSS/STC and SEPUP Science curriculum all of which provide our students with hands-on, student-centered learning experiences.",Principal,Andrew R Friesema,Assistant Principal,Andrew R. Friesema,2231 N CENTRAL AVE,Chicago,Illinois,60639,7735340210,7735340211,https://www.cps.edu/schools/schoolprofiles/610533,https://cps.edu/prieto,,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",946,877,162,448,29,904,5,1,4,0,0,2,1,0,There are 946 students enrolled at PRIETO.  92.7% are Low Income Students.  17.1% are Diverse Learners.  47.4% are Limited English Learners.,The largest demographic at PRIETO is Hispanic.  This demographic makes up 95.6% of the student population.  The second greatest demographic is Black at 3.1%.,True,Half Day,Full Day,08:45 AM-03:45 PM,,,,,True,,,"65, 85",,41.921318,-87.765781,Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,Network 3,True,False,True,False,2009-07-01T00:00:00.000,,,,,,,,True,,,,,,,,,,,,,
609692,1150,53061,SIMEON HS,Neal F Simeon Career Academy High School,HS,True,False,False,False,"Simeon Career Academy is committed to ensuring Wolverines are prepared for college, career and civic life.  Our Early College and Career Education curriculum & instruction are well balanced with Career Technical Education (CTE) Majors, Dual Credit courses with Harold Washington College, and community partnerships which holistically develop students.   
 Application for admission to the school is required for all students who are interested in attending.   
 Simeon Career Academy offers students a wide variety of after school opportunities, including clubs and athletics. Wolverines are encouraged to engage in any of the after school options as a vital part of their learning and high school experience.",Principal,Ms.Trista Lashey Harper,Assistant Principal,Kyla Mathews,8147 S VINCENNES AVE,Chicago,Illinois,60620,7735353200,7735353465,https://www.cps.edu/schools/schoolprofiles/609692,https://simeonca.org,,False,"9,10,11,12",9-12,1313,1193,163,5,1293,13,0,0,0,0,0,7,0,0,There are 1313 students enrolled at SIMEON HS.  90.9% are Low Income Students.  12.4% are Diverse Learners.  0.4% are Limited English Learners.,The largest demographic at SIMEON HS is Black.  This demographic makes up 98.5% of the student population.  The second greatest demographic is Hispanic at 1%.,False,,,"8:00 AM - 3:23 PM, Tuesdays 8:00 AM - 2:20 PM",,7:15 AM,"French, Spanish",False,True,,,"24, 79",Red,41.745781,-87.63541,Level 2,PROVISIONAL SUPPORT,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",Students receive a college-preparatory curriculum and a career-focused education in different fields.,School Year 2019-2020,Assistant Principal,LaDonna Williams,Network 17,True,False,False,True,2004-09-01T00:00:00.000,http://twitter.com/NealFSimeon_CA,,,61.8,67.2,90.2,78.9,True,,Admissions Office,Alleson Knox,,,,,False,,8:00 AM - 3:23 PM,,,
610032,4410,24131,GREEN,Wendell E Green Elementary School,ES,False,True,True,True,"Wendell E. Green Elementary is a neighborhood school offering a general academic curriculum. Numerous extracurricular activities are offered for students along with supplemental education opportunities. Students are recognized for their achievements with honor roll, citizenship, perfect attendance, and much improved awards.",Principal,Tyrone Vincent Dowdell,Assistant Principal,Mrs. Latricia Baker-Tall,1150 W 96TH ST,Chicago,Illinois,60643,7735352575,7735352742,https://www.cps.edu/schools/schoolprofiles/610032,https://wendellgreenschool.com,https://www.facebook.com/pages/Wendell-E-Green-Elementary-school/110300455666185,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",313,278,70,0,306,3,0,1,1,0,0,1,0,1,There are 313 students enrolled at GREEN.  88.8% are Low Income Students.  22.4% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at GREEN is Black.  This demographic makes up 97.8% of the student population.  The second greatest demographic is Hispanic at 1%.,True,Full Day,Full Day,08:45 AM-03:45 PM,,,,,True,,,"95W, 112",Red,41.719292,-87.6525,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,Network 11,True,False,True,False,2004-09-01T00:00:00.000,https://twitter.com/CPSWendellGreen,,,,,,,True,Rock Island District (RI),,,,,,,,,,,,
400167,9642,63181,HORIZON - SOUTHWEST,Horizon Science Academy Southwest Chicago Charter,ES,True,True,True,False,"Horizon Science Academy Southwest Chicago Charter School (HSA-Southwest Chicago) is a college preparatory charter public school with STEM (Science, Technology, Engineering, and Math) focus.",Director,Muhammet Yildiz,,,5401 S WESTERN AVE,Chicago,Illinois,60609,7734983355,7734984984,https://www.cps.edu/schools/schoolprofiles/400167,http://www.hsaswchicago.org,,False,"K,1,2,3,4,5,6,7,8,9,10,11,12",K-12,739,691,82,182,209,521,7,0,1,0,0,1,0,0,There are 739 students enrolled at HORIZON - SOUTHWEST.  93.5% are Low Income Students.  11.1% are Diverse Learners.  24.6% are Limited English Learners.,The largest demographic at HORIZON - SOUTHWEST is Hispanic.  This demographic makes up 70.5% of the student population.  The second greatest demographic is Black at 28.3%.,True,,Full Day,8:00 AM - 4:00 PM,3:10 - 6:00 PM,7:00 AM,,True,True,,,,,41.795201,-87.683963,Level 2,NOT APPLICABLE,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2019-2020,,,Charter,True,False,False,True,2014-07-01T00:00:00.000,https://twitter.com/hsaswchicago,,,,,,,,,,,,,,,,,,,,
610231,6480,32031,NATIONAL TEACHERS,National Teachers Elementary Academy,ES,False,True,True,True,"NTA is a uniquely designed neighborhood school that brings teachers, students, and parents together with educators, universities, and the community. NTA provides a curriculum responsive to students’ interests, backgrounds, and individual educational needs. NTA staff members collaborate with students and families to create an engaging, authentic, and caring environment.",Principal,Isaac Daniel Castelaz,Assistant Principal,Teneka Brooks,55 W CERMAK RD,Chicago,Illinois,60616,7735349970,7735349971,https://www.cps.edu/schools/schoolprofiles/610231,http://nta.auslchicago.org,,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",828,566,61,30,612,57,80,44,4,0,0,28,3,0,There are 828 students enrolled at NATIONAL TEACHERS.  68.4% are Low Income Students.  7.4% are Diverse Learners.  3.6% are Limited English Learners.,The largest demographic at NATIONAL TEACHERS is Black.  This demographic makes up 73.9% of the student population.  The second greatest demographic is White at 9.7%.,True,Full Day,Full Day,08:30 AM-03:30 PM,3:30-6:00 PM,8:00 AM,,True,True,,,"21, 24, 29, 62",Red,41.8528,-87.629308,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,AUSL,True,False,True,False,2004-09-01T00:00:00.000,,,,,,,,,,,,,,,,,,,,,
610257,6800,26091,MORTON,Morton School of Excellence,ES,False,True,True,True,"At Morton School of Excellence everyone has positive and respectful relationships with all people in our community. Our staff has engaged in trauma-informed training which guides their interactions with students, parents, and community members. This results in focused, safe, and calm classrooms where children have opportunities to express themselves safely.  At Morton School of Excellence all teachers are proficient in their specific content areas and collaborate to facilitate personalized learning that enables students to lead.",Principal,Ms.Peggie Ujeania Burnett-Wise,Assistant Principal,Dr. Raven Daniels,431 N TROY ST,Chicago,Illinois,60612,7735346791,7735346790,https://www.cps.edu/schools/schoolprofiles/610257,http://morton.auslchicago.org,https://www.facebook.com/MortonSchoolofExcellence,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",234,226,44,11,208,25,1,0,0,0,0,0,0,0,There are 234 students enrolled at MORTON.  96.6% are Low Income Students.  18.8% are Diverse Learners.  4.7% are Limited English Learners.,The largest demographic at MORTON is Black.  This demographic makes up 88.9% of the student population.  The second greatest demographic is Hispanic at 10.7%.,True,Full and Half Day,Full Day,08:45 AM-03:45 PM,4:00 PM - 6:00 PM,8:30 AM,,,True,,,"52, 94",Green,41.889178,-87.705108,Level 2,PROVISIONAL SUPPORT,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,Counselor,Ms. Kathleen Lance,AUSL,True,False,True,False,2004-09-01T00:00:00.000,http://twitter.com/mortonschool1,http://www.youtube.com/mortonschoolofexcellence,,,,,,,Union Pacific West (UP-W),Office Manager,Ms. Marisol Rivera,Dean of Students,Ms. Melissa Williams,,,,,,Stem Coordinator,Mrs. Kendra Mallory,
610021,4290,24011,CASALS,Pablo Casals Elementary School,ES,False,True,True,True,"Casals offers a program of general education instruction in an environment emphasizing the school’s pride in its multi-ethnic student body. Casals offers algebra to accelerated students in 8th grade. Casals boasts science and computer labs, as well as Internet access throughout the school.",Principal,Ms.Kristie Langbehn,Assistant Principal,Luz Jorges,3501 W POTOMAC AVE,Chicago,Illinois,60651,7735344444,7735344559,https://www.cps.edu/schools/schoolprofiles/610021,http://casals.auslchicago.org,https://www.facebook.com/AUSLChicago,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",391,375,41,72,168,214,7,0,0,0,0,2,0,0,There are 391 students enrolled at CASALS.  95.9% are Low Income Students.  10.5% are Diverse Learners.  18.4% are Limited English Learners.,The largest demographic at CASALS is Hispanic.  This demographic makes up 54.7% of the student population.  The second greatest demographic is Black at 43%.,True,Half Day,Full Day,07:45 AM-02:45 PM,,,,,True,,,"70, 82",,41.904503,-87.714234,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,AUSL,True,False,True,False,2004-09-01T00:00:00.000,https://twitter.com/AUSLChicago,,,,,,,,,,,,,,,,,,,,
400123,9040,66106,YCCS - SCHOLASTIC ACHIEVEMENT,YCCS- Academy of Scholastic Achievement HS,HS,True,False,False,False,YCCS-Academy of Scholastic Achievement,Director,Nicole Simpson,Assistant Principal,Marvin Simpson,4651 W MADISON ST,Chicago,Illinois,60644,7739211315,7739218324,https://www.cps.edu/schools/schoolprofiles/400123,http://asaschool.org,https://www.facebook.com/asaschool/,False,"9,10,11,12",9-12,106,98,19,0,101,3,0,0,1,0,0,0,0,1,There are 106 students enrolled at YCCS - SCHOLASTIC ACHIEVEMENT.  92.5% are Low Income Students.  17.9% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at YCCS - SCHOLASTIC ACHIEVEMENT is Black.  This demographic makes up 95.3% of the student population.  The second greatest demographic is Hispanic at 2.8%.,True,,,8:00 AM - 2:44 PM,,,,False,True,,,"20, 54",Green,41.880447,-87.742539,Level 1+,NOT APPLICABLE,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2019-2020,,,Options,False,False,False,False,2012-07-01T00:00:00.000,,,,11.5,67.2,,,,,,,,,,,,,,,,
610367,8050,26631,DEPRIEST,Oscar DePriest Elementary School,ES,False,True,True,True,"At Oscar DePriest Elementary School we focus on providing strong instructional programs, a student-centered learning environment, and high-quality teaching. We offer special education programs for qualified students serving students with varying disabilities including autism. Our school has labs for science, music, and computer, offering Internet access in every classroom. We also offer World Language Spanish classes for middle school students. 
 
Our Mission: We are a school community that envisions a climate that promotes global awareness, international thinking, and the utmost appreciation for learning. We strive to develop caring individuals that will be reflective and inquisitive.",Principal,Latasha M Geverola,Assistant Principal,Victoria R. Perry,139 S PARKSIDE AVE,Chicago,Illinois,60644,7735346800,7735346799,https://www.cps.edu/schools/schoolprofiles/610367,https://depriestschool.org,http://www.facebook.com/depriestschool,True,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",528,514,128,10,492,31,1,0,0,0,0,3,1,0,There are 528 students enrolled at DEPRIEST.  97.3% are Low Income Students.  24.2% are Diverse Learners.  1.9% are Limited English Learners.,The largest demographic at DEPRIEST is Black.  This demographic makes up 93.2% of the student population.  The second greatest demographic is Hispanic at 5.9%.,False,Full Day,Full Day,07:30 AM-02:30 PM,2:30 PM - 5:30 PM,7:20 AM,Spanish,True,True,,Y,"20, 85, 91, 126","Blue, Green",41.877979,-87.766298,Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,Professional School Counselor,Tamara L. Anderson,Network 3,True,False,True,False,2004-09-01T00:00:00.000,,,,,,,,True,,Case Manager,Komaljit Suga,,,,,,,,,,
609724,1480,46241,MATHER HS,Stephen T Mather High School,HS,True,False,False,False,"Mather High School is a global family in a neighborhood community, educating students in a safe, nurturing, and intellectually challenging environment. Through collaborative and meaningful experiences, our students develop compassion, creativity, wisdom, perseverance and integrity to make a positive impact in Chicago and beyond. We are Mather Rangers.",Principal,Peter J Auffant,Assistant Principal,Julie Lyons,5835 N LINCOLN AVE,Chicago,Illinois,60659,7735342350,7735342424,https://www.cps.edu/schools/schoolprofiles/609724,https://matherhs.org,,True,"9,10,11,12",9-12,1517,1299,233,424,219,632,227,400,9,0,0,19,11,0,There are 1517 students enrolled at MATHER HS.  85.6% are Low Income Students.  15.4% are Diverse Learners.  27.9% are Limited English Learners.,The largest demographic at MATHER HS is Hispanic.  This demographic makes up 41.7% of the student population.  The second greatest demographic is Asian at 26.4%.,False,,,8:00  AM to 3:16 PM,3:16 PM to 6:00 PM,7:30 AM,"French, Spanish, Spanish for Heritage Speakers",True,True,,,"11, 84, 93","Brown, Red",41.987589,-87.702496,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,Assistant Principal,Christine Altstiel,Network 14,True,False,False,True,2004-09-01T00:00:00.000,https://twitter.com/Matherhs,,,74.3,67.2,79.1,78.9,,,,,,,,,True,,8:00 AM to 3:16 PM,,,
609726,1500,47051,BROOKS HS,Gwendolyn Brooks College Preparatory Academy HS,HS,True,True,False,False,"Brooks prepares students to be global leaders through a rigorous and enriched academic experience, utilizing such strategies as cooperative learning and inquiry requiring higher-order thinking skills.",Principal,Ms.Shannae Bea Jackson,Assistant Principal,Rashad Talley,250 E 111TH ST,Chicago,Illinois,60628,7735359930,7735359939,https://www.cps.edu/schools/schoolprofiles/609726,http://www.brookscollegeprep.org,,False,"7,8,9,10,11,12",7-12,999,697,58,2,793,189,7,0,0,0,0,7,3,0,There are 999 students enrolled at BROOKS HS.  69.8% are Low Income Students.  5.8% are Diverse Learners.  0.2% are Limited English Learners.,The largest demographic at BROOKS HS is Black.  This demographic makes up 79.4% of the student population.  The second greatest demographic is Hispanic at 18.9%.,False,,,8:00 AM - 3:30 PM,,6:30 AM,"French, Spanish",False,True,,,34111119,Orange,41.692763,-87.616353,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",Schools that offer a rigorous curriculum with mainly honors and Advanced Placement (AP) courses. Acceptance based on application and entrance exam.,School Year 2019-2020,Assistant Principal,Kerry Dolan,Network 17,True,False,True,True,2004-09-01T00:00:00.000,https://twitter.com/BrooksPrepCSL,,,79.8,67.2,94.1,78.9,True,Metra Electric District (ME),,,,,,,False,,8:00 a.m. - 3:35 p.m.,,,
