school_id,legacy_unit_id,finance_id,short_name,long_name,primary_category,is_high_school,is_middle_school,is_elementary_school,is_pre_school,summary,administrator_title,administrator,secondary_contact_title,secondary_contact,phone,fax,cps_school_profile,website,attendance_boundaries,grades_offered_all,grades_offered,student_count_total,student_count_low_income,student_count_special_ed,student_count_english_learners,student_count_black,student_count_hispanic,student_count_white,student_count_asian,student_count_native_american,student_count_other_ethnicity,student_count_asian_pacific_islander,student_count_multi,student_count_hawaiian_pacific_islander,student_count_ethnicity_not_available,statistics_description,demographic_description,dress_code,kindergarten_school_day,school_hours,title_1_eligible,transportation_bus,overall_rating,rating_status,rating_statement,classification_description,school_year,network,is_gocps_participant,is_gocps_prek,is_gocps_elementary,is_gocps_high_school,open_for_enrollment_date,school_latitude,school_longitude,location,:@computed_region_vrxf_vc4k,:@computed_region_6mkv_f3dw,:@computed_region_rpca_8um6,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,facebook,earliest_drop_off_time,classroom_languages,transportation_el,college_enrollment_rate_school,college_enrollment_rate_mean,graduation_rate_school,graduation_rate_mean,third_contact_title,third_contact_name,after_school_hours,fourth_contact_title,fourth_contact_name,bilingual_services,prek_school_day,preschool_instructional,significantly_modified,transportation_metra,twitter,refugee_services,preschool_inclusive,freshman_start_end_time,fifth_contact_title,fifth_contact_name,youtube,sixth_contact_title,sixth_contact_name,seventh_contact_title,seventh_contact_name,pinterest,hard_of_hearing,visual_impairments
400141,9058,66625,YCCS - TRUMAN,YCCS-Truman Middle College HS,HS,Y,N,N,N,YCCS-Truman Middle College,Director,Ms. Michelle Yoo,Assistant Principal,Joi Walker,7739074840,7739074844,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400141,http://yccs.us/campuses,N,"9,10,11,12",9-12,207,94,27,38,67,91,18,20,4,0,0,6,1,0,There are 207 students enrolled at YCCS - TRUMAN.  45.4% are Low Income Students.  13% are Diverse Learners.  18.4% are Limited English Learners.,The largest demographic at YCCS - TRUMAN is Hispanic.  This demographic makes up 44% of the student population.  The second greatest demographic is Black at 32.4%.,N,,8:30 AM - 3:30 PM,,81,Level 1,NOT APPLICABLE,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2017-2018,Options,N,N,N,N,2012-07-01T00:00:00.000,41.965295,-87.659239,"{'latitude': '41.965295', 'longitude': '-87.659239', 'human_address': '{""address"": ""1145 W WILSON AVE"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60640""}'}",31,22616,15,241,39,,,,"Purple, Red",34.7,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,
610219,6360,25771,WASHINGTON G ES,George Washington Elementary School,ES,N,Y,Y,Y,"George Washington Elementary strives to achieve academic success for all our students through a challenging and engaging curriculum. With high expectations and a strong literacy, math, science and writing integration foundation, students are prepared for the challenges of the future as educated, productive, and democratic adult members of society.  Washington has partnerships with the Field Museum, IMC, East Side Lions, Vodak Chicago Public Library and Chicago Community in Schools. The school has won awards and recognition from the State of Illinois, as well as from other organizations.  Our school has received Chicago Foundation for Education, Donors Choose, Dart Foundation, Laura Bush Foundation, National Excellence in Urban Education Award 2014 and 2015, Code.org,  and other grants.  We are a Level 1 school.",Principal,Sergio Manuel Ramirez,Assistant Principal,Syed Ahmed,7735355010,7735355124,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610219,http://gwashington.cps.edu/,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",822,552,90,116,9,745,50,3,0,0,0,4,0,11,There are 822 students enrolled at WASHINGTON G ES.  67.2% are Low Income Students.  10.9% are Diverse Learners.  14.1% are Limited English Learners.,The largest demographic at WASHINGTON G ES is Hispanic.  This demographic makes up 90.6% of the student population.  The second greatest demographic is White at 6.1%.,Y,Full Day,08:00 AM-03:00 PM,Y,"30, 100",Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2017-2018,Network 13,Y,N,Y,N,2004-09-01T00:00:00.000,41.688131,-87.536015,"{'latitude': '41.688131', 'longitude': '-87.536015', 'human_address': '{""address"": ""3611 E 114TH ST"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60617""}'}",49,21202,25,603,47,,7:50 AM,Chinese,Red,,,,,,,,,,Y,Half Day,,,Metra Electric District (ME),,,,,,,,,,,,,,
400106,8028,66148,NOBLE - JOHNSON HS,Noble - John and Eunice Johnson College Prep,HS,Y,N,N,N,"Johnson College Prep, a member of the Noble Network of Charter Schools, offers scholars a demanding and rigorous educational experience in the heart of Englewood. Through the work of dedicated teachers, innovative use of technology in the classroom, a challenging curriculum which includes numerous Advanced Placement offerings, and a relentless emphasis on discipline and character, Johnson works to ensure that our scholars get into and graduate college. Our school exists to prove that all scholars, regardless of race or income, are capable of academic and professional excellence.",Director,Mr. Matt Brown,,,3123481888,3122780449,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400106,http://johnsoncollegeprep.noblenetwork.org,N,"9,10,11,12",9-12,762,651,169,7,728,27,0,1,2,0,0,1,1,2,There are 762 students enrolled at NOBLE - JOHNSON HS.  85.4% are Low Income Students.  22.2% are Diverse Learners.  0.9% are Limited English Learners.,The largest demographic at NOBLE - JOHNSON HS is Black.  This demographic makes up 95.5% of the student population.  The second greatest demographic is Hispanic at 3.5%.,Y,,7:45am - 3:45pm,Y,"63, 24",Level 2+,NOT APPLICABLE,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2017-2018,Charter,Y,N,N,Y,2010-07-01T00:00:00.000,41.778369,-87.635117,"{'latitude': '41.778369', 'longitude': '-87.635117', 'human_address': '{""address"": ""6350 S STEWART AVE"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60621""}'}",66,21559,11,435,4,https://www.facebook.com/BeNobleJCP,6:30am,Spanish,"Green, Red",86.8,59.8,77.7,77.5,,,4:00pm - 5:00pm,,,N,,,,Metra Electric District (ME),,N,,,,,https://www.youtube.com/watch?v=uStP_kffd94,,,,,,,
610116,5300,31201,PARKSIDE,Parkside Elementary Community Academy,ES,N,Y,Y,Y,"Parkside Community Academy (A Level 1+ School) is a Neighborhood Elementary School that Provides High Quality Instruction to All Students within Grades PreK - 8th Grade. We Provide a Wide Range of After-School Programming and Athletics; Academics, Enrichment and Activities Based, to Students (KDG - 8th Grade), within Parkside Community Academy. Parkside has Partnerships with the DePaul University, Alpha Phi Alpha Fraternity, Inc., NabrU, Inc., Concerned Christian Men, The Alex Thomas Foundation along with Other Educational Foundations and The Black United Fund. Parkside Community Academy is Where Education Lives and Success is Evident!!!",Principal,Cedric P Nolen,Assistant Principal,Mark L. Carson,7735350940,7735350966,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610116,http://www.parksideacademy.org,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",276,176,28,0,272,3,0,0,0,0,0,1,0,0,There are 276 students enrolled at PARKSIDE.  63.8% are Low Income Students.  10.1% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at PARKSIDE is Black.  This demographic makes up 98.6% of the student population.  The second greatest demographic is Hispanic at 1.1%.,Y,Full Day,08:30 AM-03:30 PM,Y,"28, X28, 71",Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2017-2018,Network 12,Y,N,Y,N,2004-09-01T00:00:00.000,41.768555,-87.582954,"{'latitude': '41.768555', 'longitude': '-87.582954', 'human_address': '{""address"": ""6938 S EAST END AVE"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60649""}'}",39,22538,24,381,33,,08:15 AM,,,,,,,,,03:30 PM - 05:00 PM,,,N,Full Day,,,Metra Electric District (ME),,,,,,,,,,,,,,
609972,3810,23591,HAUGAN,Helge A Haugan Elementary School,ES,N,Y,Y,Y,"Haugan Elementary is located in the diverse Albany Park community. Haugan offers a Comprehensive Gifted Program for academically-advanced students in Grades 1-6. Haugan partners with a variety of organizations including the Albany Park Community Center, Northeastern Illinois University, and Communities and Schools of Chicago (CISC).",Principal,Rosa Valdez,Assistant Principal,Luis Avila,7735345040,7735345045,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609972,http://haugan.cps.edu,Y,"PK,K,1,2,3,4,5,6,7","PK,K-7",893,678,117,575,35,754,52,44,2,0,0,5,1,0,There are 893 students enrolled at HAUGAN.  75.9% are Low Income Students.  13.1% are Diverse Learners.  64.4% are Limited English Learners.,The largest demographic at HAUGAN is Hispanic.  This demographic makes up 84.4% of the student population.  The second greatest demographic is White at 5.8%.,Y,Full Day,08:15 AM-03:15 PM,Y,"53, 78",Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2017-2018,Network 1,Y,N,Y,N,2004-09-01T00:00:00.000,41.964029,-87.723128,"{'latitude': '41.964029', 'longitude': '-87.723128', 'human_address': '{""address"": ""4540 N HAMLIN AVE"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60625""}'}",14,21849,20,119,12,,,,Brown,,,,,,,,,,Y,Half Day,,Y,,,,Y,,,,,,,,,,,
609958,3690,29121,GUNSAULUS,Frank W Gunsaulus Elementary Scholastic Academy,ES,N,Y,Y,Y,"Gunsaulus Scholastic Academy is a magnet school that combines rigorous academics, arts programming, health and wellness.  The goal of Gunsaulus is to develop students who will shine as learners and leaders in their community and beyond.  The school thrives on the collaboration among staff to create a school where every child's individual needs are met.  Gunsaulus provides enrichment opportunities including high school algebra, band, student council, art, music, and ten different athletic programs. In addition, Gunsaulus supports the whole child through capstone experiences such as camping as well as trips beyond Chicago.  The school also emphasizes a positive environment and has been highlighted as a school within CPS that provides a safe environment for all.  Gunsaulus Scholastic Academy creates an environment that promotes parent engagement and involvement.  The school encourages and welcomes parents to volunteer in classrooms and throughout the school.  Weekly, parents are provided healthy food options through the partnership with the Chicago Food Depository.  In addition, parent classes in literacy and fitness are provided weekly.",Principal,Mr.Kiltae Fernando Kim,Assistant Principal,Ms. Maricela Torres,7735357215,7735357222,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609958,http://gunsaulus.org/,N,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",808,522,85,276,26,724,8,20,2,0,0,6,1,21,There are 808 students enrolled at GUNSAULUS.  64.6% are Low Income Students.  10.5% are Diverse Learners.  34.2% are Limited English Learners.,The largest demographic at GUNSAULUS is Hispanic.  This demographic makes up 89.6% of the student population.  The second greatest demographic is Other at 3.4%.,Y,Full Day,7:30 AM-2:30 PM,Y,"62, 94",Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .",Schools that specialize in a specific subject area. Acceptance based on application and random lottery.,School Year 2017-2018,ISP,Y,N,Y,N,2004-09-01T00:00:00.000,41.813007,-87.699364,"{'latitude': '41.813007', 'longitude': '-87.699364', 'human_address': '{""address"": ""4420 S SACRAMENTO AVE"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60632""}'}",55,22248,56,156,3,,,,,,,,,Assistant Principal,Mr. Michael Wilkinson,,,,Y,Half Day,,,,https://twitter.com/Gsapanthers2014,,,,,,,,,,,,,
609986,3920,23721,HENDERSON,Charles R Henderson Elementary School,ES,N,Y,Y,Y,"Henderson Academy will prepare all students for success in college and careers, as we empower them to problem solve, collaborate and explore their limitless creative potential.  Well rounded programming, with instruction in literature, language, the arts, sciences, technology, engineering and math, accelerates student readiness for graduation.  Academic achievement is increased by developing student's critical thinking and communication skills, essentials required to master the rigorous Common Core standards fully embraced at Henderson.",Principal,Marvis Bonita Jackson-Ivy,Assistant Principal,Tawanda Miller,7735359080,7735359115,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609986,http://henderson.cps.edu,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",281,190,36,30,221,55,2,0,0,0,0,3,0,0,There are 281 students enrolled at HENDERSON.  67.6% are Low Income Students.  12.8% are Diverse Learners.  10.7% are Limited English Learners.,The largest demographic at HENDERSON is Black.  This demographic makes up 78.6% of the student population.  The second greatest demographic is Hispanic at 19.6%.,Y,Full Day,07:45 AM-02:45 PM,Y,"48, 55",Level 2,INTENSIVE SUPPORT,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2017-2018,Network 11,Y,N,Y,N,2004-09-01T00:00:00.000,41.790591,-87.671887,"{'latitude': '41.790591', 'longitude': '-87.671887', 'human_address': '{""address"": ""5650 S WOLCOTT AVE"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60636""}'}",65,22257,23,345,3,,7:30AM,Spanish,Orange,,,,,Counselor,Ylonda Ware,3:00PM-5:15PM,Literacy Lead Teacher,Evelyn Frison,Y,Full Day,,,,,,,,,,,,,,,,,
610121,5350,24881,IRVING,Washington Irving Elementary School,ES,N,Y,Y,Y,"Mission Statement: At Irving School, we are committed to providing high quality educational experiences that address the development of the whole child through a core rigorous curriculum that fosters 21st century learning skills and competencies.  
 Vision Statement: At Irving School, we strive to empower and graduate motivated scholars and civically engaged leaders who will succeed in college and beyond.",Principal,Narineh Gharashor,Assistant Principal,Rashad Talley,7735347295,7735347289,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610121,http://fb.me/IRVINGTIGERS2018,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",388,325,65,18,301,77,4,0,0,0,0,6,0,0,There are 388 students enrolled at IRVING.  83.8% are Low Income Students.  16.8% are Diverse Learners.  4.6% are Limited English Learners.,The largest demographic at IRVING is Black.  This demographic makes up 77.6% of the student population.  The second greatest demographic is Hispanic at 19.8%.,Y,Full Day,7:30 AM - 2:30 PM,Y,"12, 49, 157",Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2017-2018,Network 6,Y,N,Y,N,2004-09-01T00:00:00.000,41.871595,-87.683616,"{'latitude': '41.871595', 'longitude': '-87.683616', 'human_address': '{""address"": ""749 S OAKLEY BLVD"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60612""}'}",29,21184,28,5,23,,7:15 AM,Spanish,Blue,,,,,,,,,,Y,Full and Half Day,,,,,,Y,,,,,,,,,,,
609848,2710,22641,ALDRIDGE,Ira F Aldridge Elementary School,ES,N,Y,Y,Y,"Our school offers an accelerated curriculum where students learn how to explain, reason, communicate, and problem solve using mathematics and science. Aldridge has partnerships with the Field Museum, Chicago Alternative Policing Strategy (CAPS), By the Hand, Human Resources Development Institute, and National PTA. Students have gained recognition in the science fair.",Principal,Cynthia L Treadwell,,,7735355614,7735355613,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609848,https://cps.edu/aldridge,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",189,135,19,0,185,4,0,0,0,0,0,0,0,0,There are 189 students enrolled at ALDRIDGE.  71.4% are Low Income Students.  10.1% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at ALDRIDGE is Black.  This demographic makes up 97.9% of the student population.  The second greatest demographic is Hispanic at 2.1%.,Y,Full Day,08:30 AM-03:30 PM,Y,34,Level 1+,PROVISIONAL SUPPORT,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2017-2018,Network 13,Y,N,Y,N,2004-09-01T00:00:00.000,41.657405,-87.606474,"{'latitude': '41.657405', 'longitude': '-87.606474', 'human_address': '{""address"": ""630 E 131ST ST"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60827""}'}",51,4460,47,9,43,,,,Red,,,,,,,,,,,Full Day,,,,,,,,,,,,,,,,,
610212,6290,32011,ALBANY PARK,Albany Park Multicultural Academy,MS,N,Y,N,N,"Albany Park Multicultural Academy (APMA) offers Socratic seminars in our literature program. Students study algebra in both seventh- and eighth grade. APMA has partnerships with neighboring North Park University, Northeastern Illinois University and the North River Commission.",Principal,Hiliana Araceli Leon,Assistant Principal,Marie A. Garza-Hammerlund,7735345108,7735345178,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610212,http://albanypark.cps.edu,Y,"7,8",7-8,281,185,47,73,14,224,14,24,3,0,0,2,0,0,There are 281 students enrolled at ALBANY PARK.  65.8% are Low Income Students.  16.7% are Diverse Learners.  26% are Limited English Learners.,The largest demographic at ALBANY PARK is Hispanic.  This demographic makes up 79.7% of the student population.  The second greatest demographic is Asian at 8.5%.,Y,,08:00 AM-03:00 PM,Y,,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2017-2018,Network 1,Y,N,Y,N,2004-09-01T00:00:00.000,41.971504,-87.710609,"{'latitude': '41.971504', 'longitude': '-87.710609', 'human_address': '{""address"": ""4929 N SAWYER AVE"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60625""}'}",14,21849,20,750,20,,7:45,,Brown,,,,,,,3:15-4:15,,,Y,,,,,https://twitter.com/APMABulldogs,,,,,,,,,,,,,
609942,3560,23341,GOETHE,Johann W von Goethe Elementary School,ES,N,Y,Y,Y,"Goethe, a shining light in the Logan Square neighborhood, offers gifted math to students in Grades 4-8; a transitional bilingual program for ELL students; a computer lab; an ORFF music program; and a staff that celebrates students’ self worth. Our partners include Chicago Community in Schools, DePaul, AYSO, Urban Initiatives, Open Books, Joffrey Ballet & ART ENC.",Principal,Barbara Jane Kargas,Assistant Principal,Ms. Janeth Medllin,7735344135,7735344138,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609942,http://goethe.cps.edu,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",742,284,92,155,31,532,137,6,17,0,0,19,0,0,There are 742 students enrolled at GOETHE.  38.3% are Low Income Students.  12.4% are Diverse Learners.  20.9% are Limited English Learners.,The largest demographic at GOETHE is Hispanic.  This demographic makes up 71.7% of the student population.  The second greatest demographic is White at 18.5%.,Y,Full Day,07:45 AM-02:45 PM,Y,"56, 74",Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2017-2018,Network 4,Y,N,Y,N,2004-09-01T00:00:00.000,41.922831,-87.6929,"{'latitude': '41.922831', 'longitude': '-87.6929', 'human_address': '{""address"": ""2236 N ROCKWELL ST"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60647""}'}",23,22535,1,294,41,,,Spanish,Blue,,,,,,,,,,Y,Half Day,,,,,,Y,,,,,,,,,,,
610533,8023,22581,PRIETO,Dr Jorge Prieto Math and Science,ES,N,Y,Y,Y,"Dr. Jorge Prieto Math and Science is a GREEN SCHOOL! Our green status drives student inquiry and helps to develop year-long projects. At Prieto Academy we have implemented the Everyday Math Program, Balanced Literacy Approach and FOSS/STC and SEPUP Science curriculum all of which provide our students with hands-on, student-centered learning experiences.",Principal,Mariel N Laureano,Other,Mrs. Amber Richard,7735340210,7735340211,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610533,http://www.prieto.cps.k12.il.us,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",946,569,187,414,27,907,5,1,2,0,0,1,2,1,There are 946 students enrolled at PRIETO.  60.1% are Low Income Students.  19.8% are Diverse Learners.  43.8% are Limited English Learners.,The largest demographic at PRIETO is Hispanic.  This demographic makes up 95.9% of the student population.  The second greatest demographic is Black at 2.9%.,Y,Full Day,08:45 AM-03:45 PM,Y,"65, 85",Level 2,PROVISIONAL SUPPORT,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2017-2018,ISP,Y,N,Y,N,2009-07-01T00:00:00.000,41.921318,-87.765781,"{'latitude': '41.921318', 'longitude': '-87.765781', 'human_address': '{""address"": ""2231 N CENTRAL AVE"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60639""}'}",19,22615,2,307,44,,,,,,,,,,,,,,,Half Day,,Y,,,,,,,,,,,,,,,
609817,2440,22391,BUDLONG,Lyman A Budlong Elementary School,ES,N,Y,Y,Y,"We as a staff are committed to providing all our students with a curriculum that challenges student to think critically, problem solve and innovate in a global context.   Through working together with our partners, North Park University, Northwestern University and Swedish Hospital we can ensure that each child at Budlong has a love for learning and the habits of mind, heart, and work to be prepared for the future.",Principal,Naomi Lyn Nakayama,Other,Ms. Mallory Bruno,7735342591,7735342544,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609817,http://budlong.cps.edu,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",718,378,60,348,31,303,193,116,3,0,0,21,1,50,There are 718 students enrolled at BUDLONG.  52.6% are Low Income Students.  8.4% are Diverse Learners.  48.5% are Limited English Learners.,The largest demographic at BUDLONG is Hispanic.  This demographic makes up 42.2% of the student population.  The second greatest demographic is White at 26.9%.,Y,Full Day,08:15 AM-03:15 PM,Y,"92, 93",Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2017-2018,ISP,Y,N,Y,N,2004-09-01T00:00:00.000,41.975754,-87.696556,"{'latitude': '41.975754', 'longitude': '-87.696556', 'human_address': '{""address"": ""2701 W FOSTER AVE"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60625""}'}",6,21849,20,28,24,,,,"Blue, Brown, Purple, Red",,,,,,,,,,,Half Day,,,,https://twitter.com/BudlongSchool,,,,,,,,,,,,,
610317,7470,26451,BRIGHTON PARK,Brighton Park Elementary School,ES,N,Y,Y,Y,"Brighton Park Elementary seeks to create a nurturing and engaging educational environment that is relationship-focused, culturally relevant, and encourages critical thinking.  Brighton Park students will be engaged in meaningful learning experiences that help them develop into productive members of society that are creative problem solvers and lifelong, confident learners.",Principal,Ms.Sara Beth Haas,Assistant Principal,Andrew Collingham,7735357237,7735357198,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610317,http://brightonpark.cps.edu/,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",392,375,43,178,5,368,7,9,2,0,0,1,0,0,There are 392 students enrolled at BRIGHTON PARK.  95.7% are Low Income Students.  11% are Diverse Learners.  45.4% are Limited English Learners.,The largest demographic at BRIGHTON PARK is Hispanic.  This demographic makes up 93.9% of the student population.  The second greatest demographic is Asian at 2.3%.,Y,Full Day,8:00 AM-3:00 PM,Y,"39, 62, 94",Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2017-2018,Network 8,Y,N,Y,N,2004-09-01T00:00:00.000,41.8239,-87.692077,"{'latitude': '41.8239', 'longitude': '-87.692077', 'human_address': '{""address"": ""3825 S WASHTENAW AVE"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60632""}'}",55,22248,56,638,1,http://www.facebook.com/BrightonParkES,7:45 am,Spanish for Heritage Speakers,,,,,,Admissions Clerk,Elizabeth Morales,3:00 pm - 5:30 pm,,,Y,Half Day,,,,http://twitter.com/BrightonParkES,,,,,,,,,,,,,
609851,2740,22671,CHALMERS,Thomas Chalmers Specialty Elementary School,ES,N,Y,Y,Y,"Chalmers implements the Success for All Foundation research-based reading program in all grades and has adopted the Chicago Math and Science Initiative. As a Kids at Hope School, Chalmers prides itself on providing a caring, nurturing environment where: “All children are capable of success. No Exceptions!”",Principal,Mr.Romian Cortez Crockett,Other,Ms. Bobbie Banks,7735341720,7735341718,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609851,http://chalmers.auslchicago.org,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",336,325,50,7,317,12,0,0,1,0,0,5,1,0,There are 336 students enrolled at CHALMERS.  96.7% are Low Income Students.  14.9% are Diverse Learners.  2.1% are Limited English Learners.,The largest demographic at CHALMERS is Black.  This demographic makes up 94.3% of the student population.  The second greatest demographic is Hispanic at 3.6%.,Y,Full Day,08:45 AM-03:45 PM,Y,"12, 94",Level 1,INTENSIVE SUPPORT,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2017-2018,AUSL,Y,N,Y,N,2004-09-01T00:00:00.000,41.866435,-87.695259,"{'latitude': '41.866435', 'longitude': '-87.695259', 'human_address': '{""address"": ""2745 W ROOSEVELT RD"", ""city"": ""Chicago"", ""state"": ""Illinois"", ""zip"": ""60608""}'}",30,14920,43,16,23,,,,,,,,,,,,,,,Half Day,,,,,,,,,,,,,,,,,
